trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20191129,0,002304.SZ,99.8,99.97,97.55,98.19,99.38,-1.19,-1.1974,31928.99,314352.496
20191128,1,002304.SZ,100.0,100.26,98.75,99.38,99.9,-0.52,-0.5205,22005.62,219025.809
20191127,2,002304.SZ,100.3,100.3,99.64,99.9,100.38,-0.48,-0.4782,30247.9,302590.078
20191126,3,002304.SZ,99.2,100.45,99.0,100.38,99.2,1.18,1.1895,53573.45,535385.207
20191125,4,002304.SZ,97.51,99.3,97.14,99.2,97.92,1.28,1.3072,36128.7,355603.435
20191122,5,002304.SZ,99.99,100.0,97.5,97.92,99.57,-1.65,-1.6571,58273.75,572623.496
20191121,6,002304.SZ,99.3,99.73,98.18,99.57,99.23,0.34,0.3426,34923.32,346322.35
20191120,7,002304.SZ,97.5,100.83,97.5,99.23,98.0,1.23,1.2551,77713.08,774261.276
20191119,8,002304.SZ,97.53,98.04,97.0,98.0,97.38,0.62,0.6367,38254.66,373897.774
20191118,9,002304.SZ,96.31,97.6,96.3,97.38,96.9,0.48,0.4954,30011.73,291640.173
20191115,10,002304.SZ,97.39,97.69,96.58,96.9,97.83,-0.93,-0.9506,37626.07,364841.334
20191114,11,002304.SZ,96.9,97.99,96.42,97.83,96.91,0.92,0.9493,42898.94,418068.469
20191113,12,002304.SZ,97.5,97.5,96.03,96.91,97.52,-0.61,-0.6255,44146.25,426715.962
20191112,13,002304.SZ,97.13,98.3,97.0,97.52,97.12,0.4,0.4119,40982.25,399625.999
20191111,14,002304.SZ,99.1,99.14,97.02,97.12,99.58,-2.46,-2.4704,73681.65,720807.188
20191108,15,002304.SZ,99.98,100.91,99.52,99.58,99.51,0.07,0.0703,55115.4,552121.476
20191107,16,002304.SZ,100.0,100.3,99.24,99.51,100.17,-0.66,-0.6589,52474.35,522976.926
20191106,17,002304.SZ,102.55,102.56,100.0,100.17,102.13,-1.96,-1.9191,75134.3,756621.236
20191105,18,002304.SZ,102.35,103.2,101.7,102.13,102.48,-0.35,-0.3415,87151.38,894321.611
20191104,19,002304.SZ,100.1,103.0,99.73,102.48,100.03,2.45,2.4493,104462.71,1059723.433
20191101,20,002304.SZ,100.5,100.55,97.94,100.03,100.79,-0.76,-0.754,94230.13,937479.347
20191031,21,002304.SZ,102.0,102.25,100.0,100.79,102.3,-1.51,-1.4761,114946.54,1159897.119
20191030,22,002304.SZ,101.75,103.0,100.25,102.3,105.6,-3.3,-3.125,149681.69,1519645.644
20191029,23,002304.SZ,103.5,106.75,103.2,105.6,102.8,2.8,2.7237,112389.85,1184847.544
20191028,24,002304.SZ,101.8,102.96,101.1,102.8,101.76,1.04,1.022,51917.28,531859.687
20191025,25,002304.SZ,101.39,102.23,101.0,101.76,100.6,1.16,1.1531,41416.71,420659.954
20191024,26,002304.SZ,101.95,102.4,100.51,100.6,101.5,-0.9,-0.8867,50211.84,507268.454
20191023,27,002304.SZ,103.15,103.88,101.0,101.5,102.98,-1.48,-1.4372,47528.11,485073.736
20191022,28,002304.SZ,103.19,103.3,102.41,102.98,102.45,0.53,0.5173,27632.38,284175.764
20191021,29,002304.SZ,102.48,103.15,101.88,102.45,102.0,0.45,0.4412,26523.04,271871.3
20191018,30,002304.SZ,103.18,103.62,101.75,102.0,103.75,-1.75,-1.6867,40609.6,416409.458
20191017,31,002304.SZ,103.35,104.3,102.26,103.75,103.03,0.72,0.6988,32720.65,338868.95
20191016,32,002304.SZ,103.0,103.18,102.0,103.03,103.35,-0.32,-0.3096,31221.85,320449.717
20191015,33,002304.SZ,103.78,104.65,102.93,103.35,103.77,-0.42,-0.4047,43384.09,450298.258
20191014,34,002304.SZ,103.3,103.99,102.7,103.77,102.5,1.27,1.239,49081.15,508371.468
20191011,35,002304.SZ,102.16,103.53,101.75,102.5,101.95,0.55,0.5395,42449.83,435123.317
20191010,36,002304.SZ,101.98,102.0,100.01,101.95,102.3,-0.35,-0.3421,54747.72,554276.918
20191009,37,002304.SZ,103.81,103.81,101.51,102.3,103.86,-1.56,-1.502,57275.18,584798.765
20191008,38,002304.SZ,104.0,105.2,103.77,103.86,104.0,-0.14,-0.1346,43651.07,455304.608
20190930,39,002304.SZ,104.3,104.79,103.5,104.0,104.49,-0.49,-0.4689,41715.78,433498.093
20190927,40,002304.SZ,105.11,105.9,103.6,104.49,105.4,-0.91,-0.8634,54790.71,572619.777
20190926,41,002304.SZ,107.83,108.48,105.29,105.4,107.81,-2.41,-2.2354,75724.67,805180.696
20190925,42,002304.SZ,106.38,108.77,105.45,107.81,107.0,0.81,0.757,91868.11,988926.356
20190924,43,002304.SZ,105.99,108.2,105.4,107.0,106.28,0.72,0.6775,74636.85,800415.851
20190923,44,002304.SZ,108.0,108.0,104.88,106.28,108.43,-2.15,-1.9828,75936.71,804884.598
20190920,45,002304.SZ,106.76,108.99,106.3,108.43,106.15,2.28,2.1479,111461.51,1200843.217
20190919,46,002304.SZ,106.0,106.64,104.3,106.15,105.64,0.51,0.4828,73521.32,776290.25
20190918,47,002304.SZ,104.31,106.5,104.31,105.64,104.31,1.33,1.275,85585.12,905793.333
20190917,48,002304.SZ,104.3,104.99,103.26,104.31,104.34,-0.03,-0.0288,64081.9,667231.648
