trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20191210,0,601919.SH,4.9,4.97,4.87,4.94,4.89,0.05,1.0225,178614.65,88027.724
20191209,1,601919.SH,4.9,4.93,4.84,4.89,4.92,-0.03,-0.6098,201084.1,98265.685
20191206,2,601919.SH,4.8,4.93,4.77,4.92,4.79,0.13,2.714,223346.17,108501.994
20191205,3,601919.SH,4.77,4.83,4.75,4.79,4.75,0.04,0.8421,126231.27,60370.813
20191204,4,601919.SH,4.76,4.79,4.72,4.75,4.8,-0.05,-1.0417,135153.78,64203.16
20191203,5,601919.SH,4.77,4.8,4.74,4.8,4.76,0.04,0.8403,108975.53,52057.437
20191202,6,601919.SH,4.72,4.8,4.7,4.76,4.73,0.03,0.6342,173636.9,82650.533
20191129,7,601919.SH,4.73,4.78,4.71,4.73,4.72,0.01,0.2119,155814.52,73851.617
20191128,8,601919.SH,4.72,4.76,4.69,4.72,4.71,0.01,0.2123,132142.29,62317.468
20191127,9,601919.SH,4.8,4.83,4.69,4.71,4.82,-0.11,-2.2822,186179.03,88613.041
20191126,10,601919.SH,4.87,4.91,4.79,4.82,4.87,-0.05,-1.0267,175672.29,84810.898
20191125,11,601919.SH,4.68,4.89,4.67,4.87,4.7,0.17,3.617,208250.87,100136.736
20191122,12,601919.SH,4.75,4.8,4.68,4.7,4.74,-0.04,-0.8439,130116.68,61453.651
20191121,13,601919.SH,4.76,4.79,4.71,4.74,4.8,-0.06,-1.25,140603.36,66602.99
20191120,14,601919.SH,4.89,4.92,4.75,4.8,4.9,-0.1,-2.0408,144689.32,69854.26
20191119,15,601919.SH,4.9,4.96,4.87,4.9,4.92,-0.02,-0.4065,138955.05,68104.858
20191118,16,601919.SH,4.75,4.92,4.74,4.92,4.76,0.16,3.3613,192250.48,93417.154
20191115,17,601919.SH,4.71,4.82,4.7,4.76,4.73,0.03,0.6342,184046.2,87704.921
20191114,18,601919.SH,4.82,4.84,4.68,4.73,4.82,-0.09,-1.8672,170622.1,80797.459
20191113,19,601919.SH,4.91,4.93,4.79,4.82,4.88,-0.06,-1.2295,203717.29,98752.622
20191112,20,601919.SH,4.95,5.03,4.84,4.88,4.9,-0.02,-0.4082,202984.12,99611.855
20191111,21,601919.SH,4.96,5.03,4.86,4.9,4.97,-0.07,-1.4085,269960.4,133358.91
20191108,22,601919.SH,4.93,5.07,4.93,4.97,4.87,0.1,2.0534,361082.06,180777.447
20191107,23,601919.SH,4.92,4.98,4.72,4.87,4.92,-0.05,-1.0163,370983.23,179364.528
20191106,24,601919.SH,4.97,5.05,4.88,4.92,4.95,-0.03,-0.6061,328588.37,163124.879
20191105,25,601919.SH,4.91,4.98,4.87,4.95,4.89,0.06,1.227,309652.6,152970.215
20191104,26,601919.SH,4.68,4.92,4.67,4.89,4.69,0.2,4.2644,392698.37,190350.553
20191101,27,601919.SH,4.59,4.69,4.53,4.69,4.61,0.08,1.7354,173406.13,80594.723
20191031,28,601919.SH,4.61,4.69,4.59,4.61,4.59,0.02,0.4357,186646.55,86311.297
20191030,29,601919.SH,4.56,4.59,4.53,4.59,4.56,0.03,0.6579,100324.28,45804.959
20191029,30,601919.SH,4.64,4.64,4.55,4.56,4.65,-0.09,-1.9355,190323.66,87196.668
20191028,31,601919.SH,4.62,4.68,4.61,4.65,4.63,0.02,0.432,237263.27,110061.188
20191025,32,601919.SH,4.68,4.68,4.55,4.63,4.68,-0.05,-1.0684,236405.45,108681.658
20191024,33,601919.SH,4.72,4.73,4.64,4.68,4.71,-0.03,-0.6369,152963.51,71410.623
20191023,34,601919.SH,4.8,4.81,4.68,4.71,4.8,-0.09,-1.875,166193.63,78362.457
20191022,35,601919.SH,4.74,4.82,4.74,4.8,4.75,0.05,1.0526,162731.75,77869.104
20191021,36,601919.SH,4.74,4.78,4.68,4.75,4.73,0.02,0.4228,182138.17,86090.712
20191018,37,601919.SH,4.84,4.87,4.7,4.73,4.82,-0.09,-1.8672,263098.19,125938.751
20191017,38,601919.SH,4.92,4.94,4.81,4.82,4.9,-0.08,-1.6327,262258.33,127368.674
20191016,39,601919.SH,5.08,5.1,4.9,4.9,5.0,-0.1,-2.0,342184.77,170123.809
20191015,40,601919.SH,5.14,5.2,4.99,5.0,5.19,-0.19,-3.6609,471511.27,239788.466
20191014,41,601919.SH,5.37,5.48,5.15,5.19,5.25,-0.06,-1.1429,693538.49,367355.798
20191011,42,601919.SH,5.17,5.3,5.09,5.25,5.09,0.16,3.1434,501781.79,260962.416
20191010,43,601919.SH,4.73,5.12,4.72,5.09,4.72,0.37,7.839,437017.97,218757.331
20191009,44,601919.SH,4.63,4.72,4.62,4.72,4.64,0.08,1.7241,90429.16,42221.599
20191008,45,601919.SH,4.76,4.79,4.6,4.64,4.76,-0.12,-2.521,187779.38,87481.722
20190930,46,601919.SH,4.98,4.99,4.75,4.76,5.0,-0.24,-4.8,267913.71,129934.952
20190927,47,601919.SH,5.09,5.13,4.98,5.0,5.09,-0.09,-1.7682,236978.11,119336.024
20190926,48,601919.SH,4.94,5.21,4.91,5.09,4.98,0.11,2.2088,594279.86,304433.215
20190925,49,601919.SH,4.95,4.98,4.86,4.98,4.94,0.04,0.8097,176155.53,86693.481
20190924,50,601919.SH,4.89,4.96,4.87,4.94,4.91,0.03,0.611,177678.52,87572.489
20190923,51,601919.SH,4.87,4.93,4.82,4.91,4.9,0.01,0.2041,178968.41,87082.135
20190920,52,601919.SH,4.89,4.92,4.81,4.9,4.86,0.04,0.823,179760.35,87283.698
20190919,53,601919.SH,4.87,4.9,4.83,4.86,4.86,0.0,0.0,136619.5,66395.531
20190918,54,601919.SH,4.93,4.94,4.81,4.86,4.93,-0.07,-1.4199,180973.55,88127.598
20190917,55,601919.SH,4.92,5.08,4.87,4.93,4.96,-0.03,-0.6048,330685.14,164239.076
20190916,56,601919.SH,4.98,5.0,4.92,4.96,4.99,-0.03,-0.6012,163178.34,80906.16
20190912,57,601919.SH,4.92,5.05,4.88,4.99,4.91,0.08,1.6293,283451.25,140559.474
20190911,58,601919.SH,4.92,4.96,4.88,4.91,4.91,0.0,0.0,152767.95,75125.422
20190910,59,601919.SH,4.98,4.98,4.86,4.91,4.97,-0.06,-1.2072,169728.37,83069.624
20190909,60,601919.SH,5.02,5.03,4.93,4.97,4.97,0.0,0.0,186999.69,92813.936
20190906,61,601919.SH,4.98,5.03,4.94,4.97,4.94,0.03,0.6073,195391.6,97336.376
20190905,62,601919.SH,5.05,5.06,4.93,4.94,5.02,-0.08,-1.5936,311854.48,155927.122
20190904,63,601919.SH,4.84,5.08,4.82,5.02,4.81,0.21,4.3659,458938.57,227841.787
20190903,64,601919.SH,4.74,4.88,4.73,4.81,4.73,0.08,1.6913,290006.51,139507.163
20190902,65,601919.SH,4.64,4.75,4.6,4.73,4.59,0.14,3.0501,253350.65,118878.083
20190830,66,601919.SH,4.64,4.66,4.55,4.59,4.61,-0.02,-0.4338,144530.46,66544.212
20190829,67,601919.SH,4.58,4.62,4.54,4.61,4.55,0.06,1.3187,140915.9,64618.263
20190828,68,601919.SH,4.58,4.61,4.54,4.55,4.58,-0.03,-0.655,83788.51,38291.262
20190827,69,601919.SH,4.52,4.6,4.5,4.58,4.47,0.11,2.4609,169545.21,77411.197
20190826,70,601919.SH,4.43,4.48,4.39,4.47,4.56,-0.09,-1.9737,106345.23,47330.268
20190823,71,601919.SH,4.58,4.59,4.53,4.56,4.56,0.0,0.0,74164.41,33788.787
20190822,72,601919.SH,4.58,4.63,4.52,4.56,4.58,-0.02,-0.4367,97493.2,44487.146
20190821,73,601919.SH,4.53,4.65,4.51,4.58,4.54,0.04,0.8811,142144.03,65344.922
20190820,74,601919.SH,4.51,4.59,4.51,4.54,4.55,-0.01,-0.2198,104949.8,47706.955
20190819,75,601919.SH,4.47,4.55,4.45,4.55,4.45,0.1,2.2472,158514.78,71393.988
20190816,76,601919.SH,4.4,4.46,4.37,4.45,4.39,0.06,1.3667,111545.97,49308.396
20190815,77,601919.SH,4.28,4.41,4.26,4.39,4.41,-0.02,-0.4535,101502.29,44099.787
20190814,78,601919.SH,4.42,4.46,4.39,4.41,4.36,0.05,1.1468,107018.83,47389.955
20190813,79,601919.SH,4.4,4.4,4.35,4.36,4.45,-0.09,-2.0225,88083.5,38465.094
